Location,Date,Confirmed,Case_Per_1M_people,Recovered,Deaths,Mortality,NewConfirmed,NewDeaths
Montenegro,2020-03-31,91.0,151.95,0.0,1.0,0.010989011000000002,0.0,0.0
Montenegro,2020-04-01,105.0,175.33,0.0,1.0,0.009523809523809523,14.0,0.0
Montenegro,2020-04-02,120.0,200.38,0.0,2.0,0.016666666666666666,15.0,1.0
Montenegro,2020-04-03,140.0,233.77,0.0,2.0,0.014285714285714284,20.0,0.0
Montenegro,2020-04-07,233.0,374.38,0.0,2.0,0.008583690987124462,93.0,0.0
Montenegro,2020-04-10,252.0,404.91,4.0,2.0,0.007936507936507936,19.0,0.0
Montenegro,2020-04-11,257.0,412.94,4.0,2.0,0.007782101167315175,5.0,0.0
Montenegro,2020-04-12,263.0,422.59,5.0,2.0,0.0076045627376425855,6.0,0.0
Montenegro,2020-04-14,273.0,438.65,5.0,2.0,0.007326007326007327,10.0,0.0
Montenegro,2020-04-17,303.0,486.86,55.0,4.0,0.0132013201320132,30.0,2.0
Montenegro,2020-04-18,303.0,486.86,55.0,5.0,0.0165016501650165,0.0,1.0
Montenegro,2020-04-20,308.0,494.89,55.0,5.0,0.016233766233766232,5.0,0.0
Montenegro,2020-04-22,313.0,502.93,101.0,5.0,0.01597444089456869,5.0,0.0
Montenegro,2020-04-23,315.0,506.14,116.0,5.0,0.015873015873015872,2.0,0.0
Montenegro,2020-04-24,319.0,512.57,123.0,5.0,0.01567398119122257,4.0,0.0
Montenegro,2020-04-25,319.0,512.57,123.0,6.0,0.01880877742946709,0.0,1.0
Montenegro,2020-04-26,320.0,514.17,153.0,6.0,0.01875,1.0,0.0
Montenegro,2020-04-27,321.0,515.78,153.0,7.0,0.02180685358255452,1.0,1.0
Montenegro,2020-04-28,321.0,515.78,189.0,7.0,0.02180685358255452,0.0,0.0
Montenegro,2020-04-29,321.0,515.78,189.0,7.0,0.02180685358255452,0.0,0.0
Montenegro,2020-04-30,321.0,515.78,189.0,7.0,0.02180685358255452,0.0,0.0
Montenegro,2020-05-01,322.0,517.0,214.0,7.0,0.021739130434782608,1.0,0.0
Montenegro,2020-05-02,322.0,517.0,233.0,7.0,0.021739130434782608,0.0,0.0
Montenegro,2020-05-03,322.0,517.0,245.0,8.0,0.024844720496894408,0.0,1.0
Montenegro,2020-05-04,322.0,517.0,245.0,8.0,0.024844720496894408,0.0,0.0
Montenegro,2020-05-05,323.0,519.0,253.0,8.0,0.02476780185758514,1.0,0.0
Montenegro,2020-05-06,324.0,521.0,253.0,8.0,0.02469135802469136,1.0,0.0
Montenegro,2020-05-07,324.0,521.0,261.0,8.0,0.02469135802469136,0.0,0.0
Montenegro,2020-05-08,324.0,521.0,265.0,8.0,0.02469135802469136,0.0,0.0
Montenegro,2020-05-09,324.0,521.0,267.0,8.0,0.02469135802469136,0.0,0.0
Montenegro,2020-05-10,324.0,521.0,274.0,8.0,0.02469135802469136,0.0,0.0
Montenegro,2020-05-11,324.0,521.0,274.0,9.0,0.027777777777777776,0.0,1.0
Montenegro,2020-05-12,324.0,521.0,294.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-13,324.0,521.0,298.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-15,324.0,521.0,298.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-16,324.0,521.0,311.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-17,324.0,521.0,311.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-18,324.0,521.0,311.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-19,324.0,521.0,311.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-20,324.0,521.0,312.0,9.0,0.027777777777777776,0.0,0.0
,2020-05-21,,,,,,,
Montenegro,2020-05-22,324.0,521.0,314.0,9.0,0.027777777777777776,,
Montenegro,2020-05-23,324.0,521.0,314.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-24,324.0,521.0,314.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-25,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-26,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-27,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-28,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-29,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-30,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-05-31,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-06-01,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-06-02,324.0,521.0,315.0,9.0,0.027777777777777776,0.0,0.0
Montenegro,2020-06-03,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-04,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-05,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-06,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-07,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-08,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-09,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-10,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-12,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-13,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-14,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-15,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-16,324.0,521.0,315.0,9.0,0.0278,0.0,0.0
Montenegro,2020-06-17,326.0,524.0,315.0,9.0,0.0276,2.0,0.0
Montenegro,2020-06-18,333.0,535.0,315.0,9.0,0.027000000000000003,7.0,0.0
Montenegro,2020-06-19,337.0,541.0,315.0,9.0,0.0267,4.0,0.0
Montenegro,2020-06-20,355.0,570.0,315.0,9.0,0.0254,18.0,0.0
Montenegro,2020-06-21,359.0,577.0,315.0,9.0,0.0251,4.0,0.0
Montenegro,2020-06-22,362.0,582.0,315.0,9.0,0.0249,3.0,0.0
Montenegro,2020-06-23,362.0,582.0,315.0,9.0,0.0249,0.0,0.0
Montenegro,2020-06-24,375.0,603.0,315.0,9.0,0.024,13.0,0.0
Montenegro,2020-06-25,389.0,625.0,315.0,9.0,0.0231,14.0,0.0
Montenegro,2020-06-26,414.0,665.0,315.0,9.0,0.0217,25.0,0.0
